F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_29_581.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_29_581.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_29_581.jpg,-0.3533835,0,0,25.04686
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_29_655.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_29_655.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_29_655.jpg,-0.368421,0,0,24.81857
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_29_725.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_29_725.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_29_725.jpg,-0.368421,0,0,24.59899
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_29_798.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_29_798.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_29_798.jpg,-0.3533835,0,0,24.44148
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_29_868.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_29_868.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_29_868.jpg,-0.2481203,0,0,24.2516
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_29_940.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_29_940.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_29_940.jpg,-0.1052632,0,0,24.11277
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_011.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_011.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_011.jpg,-0.007518797,0.2550654,0,24.02812
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_081.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_081.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_081.jpg,0,0.4237821,0,24.11866
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_152.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_152.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_152.jpg,0,0.6576186,0,24.45244
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_223.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_223.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_223.jpg,0,0.8511684,0,24.84481
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_295.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_295.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_295.jpg,0,1,0,25.56493
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_369.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_369.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_369.jpg,0,1,0,26.32568
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_439.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_439.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_439.jpg,0,1,0,26.89278
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_513.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_513.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_513.jpg,0,1,0,27.64386
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_586.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_586.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_586.jpg,0,1,0,28.38883
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_660.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_660.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_660.jpg,0,1,0,28.94335
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_727.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_727.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_727.jpg,-0.02255639,1,0,29.67773
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_800.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_800.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_800.jpg,-0.03759398,1,0,30.18424
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_871.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_871.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_871.jpg,-0.05263158,1,0,30.18942
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_30_944.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_30_944.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_30_944.jpg,-0.09022556,1,0,30.18914
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_017.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_017.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_017.jpg,-0.09022556,1,0,30.18946
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_091.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_091.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_091.jpg,-0.1203007,1,0,30.18884
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_159.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_159.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_159.jpg,-0.1578947,1,0,30.18728
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_233.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_233.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_233.jpg,-0.1578947,1,0,30.18841
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_301.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_301.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_301.jpg,-0.1578947,1,0,30.18895
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_370.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_370.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_370.jpg,-0.1578947,1,0,30.18928
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_438.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_438.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_438.jpg,-0.1578947,1,0,30.1895
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_508.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_508.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_508.jpg,-0.112782,1,0,30.19334
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_578.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_578.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_578.jpg,-0.09774436,1,0,30.18911
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_652.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_652.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_652.jpg,-0.07518797,1,0,30.19078
F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\center_2020_04_11_18_37_31_722.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\left_2020_04_11_18_37_31_722.jpg,F:\Projects\Programming\Python\Self-Driving\CarND-Behavioral-Cloning-P3-master\_jason_project\UdacitySelfDrivingCars\src\p3_behavioral_cloning\my_data\cw\IMG\right_2020_04_11_18_37_31_722.jpg,-0.02255639,1,0,30.19097
